isco_08	isced_f_2013	core	common	specialist	roles	topics
7514	0531	2	1	0	1	acids and sugar balance; sugar solutions and concentration; pH measurement
7514	0541	1	1	0	1	measurement and scaling; unit conversion and proportions
7514	0021	1	0	0	1	reading instructions
7514	0314	1	0	0	1	Iranian culinary heritage
7514	0421	0	2	0	1	regulatory limits on alcohol content; food labelling regulations
7514	1013	1	0	0	1	standardised recipes
7514	1021	1	0	0	1	hygiene practice and handwashing
7514	1022	1	0	0	1	fitness to work and illness reporting
7514	0411	0	1	0	1	cost accounting
7514	0533	0	1	0	1	heat transfer and cooling rate
7514	0915	0	1	0	1	nutrition information panels
7514	0917	0	1	0	1	traditional herbal knowledge
7515	0721	35	26	3	12	sensory analysis of food; grading standards for agricultural commodities; hazard analysis and critical control points; date marking and shelf life
7515	0511	11	8	1	11	plant pests and fungal defects; microbial hazards; foodborne microorganisms; botany of aromatic plants
7515	0531	10	10	1	10	mass loss and chemical change; volatile aroma compounds; Maillard reaction and caramelisation; solubility and dissolution kinetics
7515	0542	13	5	0	11	scoring and statistics; scoring and inter-rater calibration; sampling and control charts; variation and consistency
7515	0533	9	6	1	9	moisture and density measurement; optical reflectance measurement; heat transfer by conduction, convection and radiation; fluid flow through a porous bed
7515	0313	8	3	0	8	controlled sensory methodology; sensory judgement; constructive feedback; motivation and team climate
7515	1022	8	1	0	6	risk assessment method; fire and explosion prevention; fitness to work and illness reporting; ergonomics and lifting technique
7515	0811	4	5	1	7	coffee cultivation and varieties; tea plant cultivation; tea cultivation; agricultural extension
7515	0413	5	3	0	5	record keeping and verification; supervision and delegation; operational budgeting; quality management
7515	0416	4	4	0	6	goods-in checks against orders; supplier management; inventory management; inventory rotation
7515	0421	2	8	0	8	food labelling regulations; food and trade regulation; food law and standards; food law
7515	0512	3	4	1	7	fermentation during post-harvest processing; polyphenols, catechins and caffeine; polyphenol oxidation; allergenic food proteins
7515	0915	2	5	0	5	nutrition information panels; dietary salt and health; musculoskeletal injury prevention; ingredients and dietary needs
7515	0314	1	5	0	4	intercultural communication; rural sociology; East Asian tea traditions; Iranian tea culture
7515	1013	2	3	0	5	safe food handling in catering; communicating allergens to guests; guest-centred service; menu structure and dish descriptions
7515	0411	1	4	0	4	invoice verification; cost accounting and variance analysis; stocktaking and cost of goods; waste cost
7515	0713	3	0	0	2	combustion and gas systems; gas burners and combustion
7515	0541	1	3	0	4	weighted averages and cost mixing; ratios and percentages
7515	0711	2	1	0	3	process control of thermal processes; water treatment processes
7515	1021	2	1	0	3	hygiene practice and handwashing; integrated pest management
7515	0231	1	2	0	3	English for specific purposes; plain-language explanation
7515	0611	1	2	0	2	using data-logging software; inventory software
7515	0917	2	0	0	2	traditional herbal knowledge
7515	0714	1	1	0	2	temperature sensors and data acquisition
7515	0715	1	1	0	2	rotating drum machinery; scale formation in boilers
7515	0111	0	2	0	2	adult learning and instruction
7515	0223	1	0	0	1	fairness and workplace ethics
7515	0311	0	2	0	2	input prices and inflation; commodity prices and inflation
7515	0417	0	2	0	2	on-the-job training
7515	0532	0	2	0	2	climate and altitude
7515	1015	0	2	0	2	serving international tourists
7515	0212	0	1	0	1	graphic layout for readability
7515	0414	0	1	0	1	menu engineering and pricing
7515	0521	0	1	0	1	environmental sustainability
7515	0722	0	1	0	1	packaging materials and barrier films
7515	0912	0	1	0	1	food allergy and anaphylaxis
7544	0511	2	2	0	1	entomology and rodent biology; pest ecology; pests as disease vectors; foodborne microorganisms
7544	1021	2	1	0	1	vector control; environmental sanitation; integrated pest management
7544	0531	2	0	0	1	pesticide chemistry; hazardous chemical reactions
7544	1022	2	0	0	1	safety data sheets; personal protective equipment
7544	0232	0	1	0	1	Persian language and style
7544	0415	0	1	0	1	business correspondence
7544	0721	0	1	0	1	food preservation principles
7544	1013	0	1	0	1	safe food handling in catering
7549	1022	2	1	0	1	tool safety; electrical safety at work; fall prevention
7549	0713	1	1	0	1	electrical hazards and protection; electrical installation
7549	0715	1	1	0	1	workshop tools and practice; maintenance engineering
7549	0031	1	0	0	1	problem solving
7549	0533	0	2	0	1	hydraulics; Ohm's law and power
7549	0413	0	1	0	1	maintenance scheduling
7549	0732	0	1	0	1	building water services
8160	0721	23	22	1	12	hazard analysis and critical control points; sensory analysis of food; food quality standards; date marking and shelf life
8160	1022	19	20	0	13	risk assessment method; ergonomics and lifting technique; fitness to work and illness reporting; emergency evacuation
8160	0511	15	9	0	12	microbial hazards; skin and hand microbiota; biofilms and microbial reduction; pathogen reduction by heat
8160	0533	9	16	0	11	levers and load moments; convection and heat transfer; friction and heat transfer; optical reflectance measurement
8160	0531	9	7	0	11	combustion and the fire triangle; Maillard reaction and caramelisation; mass loss and chemical change; carbon dioxide release after roasting
8160	0413	6	11	0	11	record keeping and verification; operational handover procedures
8160	0713	9	4	0	6	gas and electric heating systems; electrical safety checks; gas burners and combustion; combustion and gas systems
8160	0714	10	1	0	7	thermostats and controllers; automation and conveyor control; packaging automation; temperature sensors and data acquisition
8160	1021	8	3	0	9	hygiene practice and handwashing; cleaning and disinfection programmes; sanitary design
8160	0715	7	3	0	6	preventive maintenance; industrial machinery; machine setting and adjustment; rotating drum machinery
8160	0915	3	9	0	9	musculoskeletal injury prevention; nutrition information panels
8160	0711	6	0	0	5	steam distillation; unit operations: mashing, boiling, filtration; process control of thermal processes; distillation
8160	0512	4	1	0	4	enzymatic starch conversion; fermentation during post-harvest processing; enzymatic oxidation of polyphenols; alcoholic fermentation by yeast
8160	0542	1	7	0	7	scoring and statistics; sampling and control charts; scoring and inter-rater calibration
8160	0415	0	7	0	7	written logs and notes
8160	0421	2	3	0	3	food labelling regulations; food and trade regulation
8160	0917	3	0	0	3	traditional herbal products; traditional herbal knowledge
8160	1032	2	2	0	4	fire prevention and firefighting
8160	0313	1	3	0	4	sensory judgement; controlled sensory methodology; group dynamics
8160	0611	2	0	0	2	using data-logging software
8160	0417	1	1	0	2	prioritising tasks under pressure; cooperation in the workplace
8160	0541	1	1	0	2	weighted averages and cost mixing; measurement and scaling
8160	0722	1	1	0	2	packaging materials and barrier films
8160	0811	1	1	0	2	coffee cultivation and varieties; tea harvesting and leaf quality
8160	1013	1	1	0	2	safe food handling in catering; standardised recipes
8160	0021	1	0	0	1	reading instructions
8160	0031	1	0	0	1	self-organisation and punctuality
8160	1041	1	0	0	1	temperature-controlled transport
8160	0314	0	1	0	1	workplace diversity and respect
8160	0411	0	1	0	1	waste cost
8160	0416	0	1	0	1	inventory rotation
8160	0532	0	1	0	1	climate and altitude
8183	0721	4	2	0	2	date marking and shelf life; hazard analysis and critical control points; filling and sealing; good manufacturing practice
8183	1021	4	0	0	2	hygiene practice and handwashing; cleaning and disinfection programmes; sanitary design
8183	0511	3	1	0	2	skin and hand microbiota; biofilms and microbial reduction; microbial hazards
8183	1022	2	3	0	2	fitness to work and illness reporting; ergonomics and lifting technique; risk assessment method
8183	0915	2	2	0	2	nutrition information panels; musculoskeletal injury prevention
8183	0421	2	0	0	2	food labelling regulations
8183	0531	2	0	0	1	carbon dioxide release after roasting; detergents, sanitisers and dilution
8183	0722	2	0	0	2	packaging materials and barrier films; packaging materials
8183	0413	0	2	0	1	operational handover procedures; record keeping and verification
8183	0533	0	2	0	2	levers and load moments
8183	0714	1	0	0	1	machine controls
8183	0313	0	1	0	1	group dynamics
8183	0314	0	1	0	1	workplace diversity and respect
8183	0415	0	1	0	1	written logs and notes
8183	0417	0	1	0	1	cooperation in the workplace
8183	0542	0	1	0	1	acceptance sampling
8321	1041	4	1	0	1	defensive riding; urban wayfinding; delivery status workflow; licensing categories
8321	0533	2	0	0	1	braking distance and friction; thermal insulation and heat loss
8321	0611	2	0	0	1	map applications and GPS; mobile app use
8321	1022	1	1	0	1	road injury prevention; heat stress and cold exposure
8321	1032	1	1	0	1	personal safety at the door; personal safety and crime prevention
8321	0314	1	0	0	1	privacy and domestic space norms
8321	0421	1	0	0	1	traffic and insurance law
8321	0511	1	0	0	1	bacterial growth in the danger zone
8321	0411	0	1	0	1	cash reconciliation
8321	0416	0	1	0	1	point-of-sale payment
8321	0541	0	1	0	1	route optimisation
8321	0715	0	1	0	1	chains, brakes and mechanical wear
8321	0716	0	1	0	1	motor vehicle maintenance
8321	0913	0	1	0	1	recognising heat illness
8321	1021	0	1	0	1	sanitising transport containers
8322	1041	15	6	0	4	temperature-controlled transport; load securing; defensive driving; urban delivery logistics
8322	0533	9	5	0	4	refrigeration and heat load; inertia under braking; levers and load moments; thermal insulation and heat loss
8322	1022	4	3	0	4	ergonomics and lifting technique; fatigue and distraction; road safety
8322	0721	3	1	0	3	chilled and frozen food storage; thermal processing and core temperature
8322	0511	3	0	0	3	bacterial growth in the danger zone; the temperature danger zone
8322	0611	3	0	0	2	inventory software; map applications and GPS; mobile app use
8322	0541	2	1	0	3	route optimisation
8322	0411	1	2	0	3	cash reconciliation; stocktaking and cost of goods
8322	0416	1	2	0	3	point-of-sale payment; inventory management
8322	0421	2	0	0	2	traffic and insurance law
8322	0915	1	2	0	3	musculoskeletal injury prevention
8322	1032	2	0	0	2	security controls in transport; personal safety at the door
8322	0314	1	0	0	1	privacy and domestic space norms
8322	0716	1	0	0	1	vehicle refrigeration units
8332	1041	3	3	0	1	motor vehicle driving; cold transport; temperature-controlled transport; urban delivery logistics
8332	0533	3	2	0	1	heat transfer; refrigeration and heat load; heat transfer and cooling rate; inertia and forces
8332	0721	2	0	0	1	chilled and frozen food storage; thermal processing and core temperature
8332	1022	1	1	0	1	road safety; ergonomics and lifting technique
8332	0511	1	0	0	1	the temperature danger zone
8332	0716	1	0	0	1	vehicle refrigeration units
8332	0541	0	1	0	1	route optimisation
8332	0915	0	1	0	1	musculoskeletal injury prevention
9112	1021	13	5	0	4	waste storage hygiene; cleaning and disinfection programmes; integrated pest management; hygiene practice and handwashing
9112	1022	8	7	0	4	slip, trip and burn hazards; ergonomics and lifting technique; fitness to work and illness reporting; safety data sheets
9112	0531	7	1	0	4	detergents, sanitisers and dilution; solution concentration; hazardous chemical reactions; detergent chemistry
9112	0511	5	2	0	4	biofilms and microbial reduction; pests as disease vectors; skin and hand microbiota
9112	0533	3	3	0	3	friction and heat transfer; levers and load moments; centre of mass and balance
9112	0411	3	1	0	1	posting charges to guest accounts; stocktaking and cost of goods; waste cost; daily sales reports
9112	0416	3	1	0	1	stock replenishment and charging; inventory management; inventory rotation; sales transactions
9112	0521	3	0	0	3	food waste environmental impact
9112	0712	3	0	0	3	waste management and recycling
9112	1013	3	0	0	1	clearing technique and table turns; cover layouts for service styles; plate and tray carrying technique
9112	0417	2	1	0	3	cooperation in the workplace; professional conduct
9112	0541	2	0	0	2	ratios
9112	0313	1	1	0	2	group dynamics
9112	0314	1	1	0	2	workplace diversity and respect
9112	0611	1	1	0	1	inventory software; point-of-sale software
9112	0212	1	0	0	1	visual arrangement and symmetry
9112	0421	1	0	0	1	privacy rights
9112	0715	1	0	0	1	disassembly and reassembly of equipment
9112	0721	1	0	0	1	shelf life and spoilage
9112	0915	0	2	0	2	musculoskeletal injury prevention
9112	0713	0	1	0	1	isolation of electrical supply
9112	1011	0	1	0	1	laundry and linen care
9129	1022	4	2	0	1	grease fire risk; fall prevention; safety data sheets; personal protective equipment
9129	0531	1	2	0	1	hazardous chemical reactions; solution concentration; combustion and the fire triangle
9129	1021	1	0	0	1	cleaning of ventilation systems
9129	0533	0	1	0	1	airflow and heat transfer
9129	0541	0	1	0	1	ratios
9129	0713	0	1	0	1	isolation of electrical supply
9129	0732	0	1	0	1	building HVAC services
9129	1032	0	1	0	1	fire prevention and firefighting
9321	0721	8	5	0	4	date marking and shelf life; food preservation principles; food packaging; food packaging materials
9321	1022	3	4	0	3	ergonomics and lifting technique; fitness to work and illness reporting; vehicle safety in warehouses; personal protective equipment
9321	0915	3	3	0	4	nutrition information panels; musculoskeletal injury prevention
9321	0511	3	2	0	3	skin and hand microbiota; foodborne microorganisms; mould and microbial spoilage
9321	0533	2	4	0	4	levers and load moments; steam condensation and heat loss; refrigeration and heat load; inertia and forces
9321	1013	2	3	0	2	safe food handling in catering; kitchen ticket flow and calling orders; quick-service production lines; communicating allergens to guests
9321	1021	3	0	0	2	hygiene practice and handwashing; sanitary design
9321	0416	2	1	0	1	inventory rotation; stock location; inventory management
9321	0417	1	3	0	4	cooperation in the workplace; attention to detail and checklists
9321	0421	2	1	0	3	food labelling regulations
9321	1041	1	3	0	1	warehousing; materials handling equipment; temperature-controlled transport; cargo securing
9321	0722	2	0	0	2	packaging materials
9321	0313	0	3	0	3	group dynamics
9321	0314	0	3	0	3	workplace diversity and respect
9321	0411	1	1	0	1	waste cost; stocktaking and cost of goods
9321	0611	1	1	0	2	kitchen display screens; inventory software
9321	0714	1	1	0	2	packaging automation; machine controls
9321	0021	1	0	0	1	functional literacy
9321	0541	1	0	0	1	units and measurement
9321	0413	0	1	0	1	process timing and standards
9321	0512	0	1	0	1	allergenic food proteins
9321	0531	0	1	0	1	starch retrogradation and water activity
9321	0542	0	1	0	1	acceptance sampling
9321	0715	0	1	0	1	machine setting and adjustment
9321	0912	0	1	0	1	food allergy and anaphylaxis
9329	0511	2	1	0	1	biofilms and microbial reduction; skin and hand microbiota; mould growth conditions
9329	1022	2	1	0	1	ergonomics and lifting technique; fitness to work and illness reporting; fire and explosion prevention
9329	0531	2	0	0	1	carbon dioxide release after roasting; detergents, sanitisers and dilution
9329	0915	2	0	0	1	musculoskeletal injury prevention; nutrition information panels
9329	1021	2	0	0	1	cleaning and disinfection programmes; hygiene practice and handwashing
9329	0533	1	1	0	1	levers and load moments; humidity and equilibrium moisture
9329	0721	1	1	0	1	date marking and shelf life; shelf life and spoilage
9329	0421	1	0	0	1	food labelling regulations
9329	0722	1	0	0	1	packaging materials and barrier films
9329	0313	0	1	0	1	group dynamics
9329	0314	0	1	0	1	workplace diversity and respect
9329	0411	0	1	0	1	waste cost
9329	0416	0	1	0	1	inventory rotation
9329	0417	0	1	0	1	cooperation in the workplace
9329	0713	0	1	0	1	combustion and gas systems
9331	1041	3	0	0	1	cycling in traffic; urban wayfinding; delivery status workflow
9331	0533	2	0	0	1	balance with a load; thermal insulation and heat loss
9331	0611	2	0	0	1	map applications and GPS; mobile app use
9331	0314	1	0	0	1	privacy and domestic space norms
9331	0511	1	0	0	1	bacterial growth in the danger zone
9331	0913	1	0	0	1	recognising heat illness
9331	1022	1	0	0	1	heat stress and cold exposure
9331	1032	1	0	0	1	personal safety at the door
9331	0715	0	1	0	1	chains, brakes and mechanical wear
9331	0716	0	1	0	1	motor vehicle maintenance
9331	1021	0	1	0	1	sanitising transport containers
9333	0533	6	2	0	3	levers and load moments; refrigeration and heat load; inertia under braking; inertia and forces
9333	1041	5	4	0	3	temperature-controlled transport; load securing; aviation and rail catering rules; defensive driving
9333	1022	4	5	0	3	ergonomics and lifting technique; fatigue and distraction; manual handling of furniture; egress and fire routes
9333	0416	3	1	0	2	inventory management; inventory rotation; stock location
9333	0915	3	0	0	3	musculoskeletal injury prevention
9333	0411	2	1	0	2	stocktaking and cost of goods; waste cost
9333	0721	2	1	0	2	chilled and frozen food storage; shelf life and spoilage
9333	0313	1	1	0	2	group dynamics
9333	0314	1	1	0	2	workplace diversity and respect
9333	0417	1	1	0	2	cooperation in the workplace
9333	0611	1	1	0	2	inventory software
9333	1013	1	1	0	1	event logistics; cover layouts for service styles
9333	0212	0	2	0	1	visual arrangement and symmetry; interior space planning
9333	1032	1	0	0	1	security controls in transport
9333	0913	0	1	0	1	recognising heat illness
9333	1011	0	1	0	1	laundry and linen care
9333	1021	0	1	0	1	separating soiled and clean textiles
9411	1013	19	15	0	11	safe food handling in catering; kitchen ticket flow and calling orders; standardised assembly for service speed; communicating allergens to guests
9411	0533	15	12	0	11	evaporation and heat transfer at the food surface; friction and heat transfer; steam condensation and heat loss; conduction and surface temperature zones
9411	0511	14	9	0	10	foodborne microorganisms; hygiene of ready-to-eat assembly; biofilms and microbial reduction; Salmonella in eggs
9411	0531	11	9	0	9	oil oxidation and polar compounds; total polar compounds testing; Maillard browning; detergents, sanitisers and dilution
9411	0721	10	10	0	10	food preservation principles; cross-contact control in production; food packaging materials; thermal processing of foods
9411	1022	10	8	0	9	hot-oil burns and fire; slip, trip and burn hazards; oil fire response; emergency evacuation
9411	0512	7	6	0	9	allergenic food proteins; anti-nutrients (lectins, phytates) and soaking; egg protein coagulation temperatures; Maillard reaction and protein denaturation
9411	0541	7	5	0	9	weights and measures; measurement and scaling; mental arithmetic for change; baker's percentage
9411	0411	5	5	0	9	food cost and yield; cash reconciliation; daily sales reports
9411	0915	5	5	0	8	portion size and nutrition; protein complementation of legumes and grains; nutrition information panels
9411	0417	5	3	0	7	prioritising tasks under pressure; attention to detail and checklists; cooperation in the workplace
9411	0021	5	2	0	6	functional literacy; reading instructions
9411	0611	5	2	0	6	kitchen display screens; using vendor platforms and tablets; point-of-sale software
9411	0031	3	3	0	6	self-organisation and punctuality
9411	0416	3	3	0	6	customer relations in retail; online retail channels; sales transactions
9411	0313	2	4	0	5	service psychology and empathy; visual perception of taste; group dynamics
9411	0713	2	4	0	6	thermostats and heating elements; electrical safety of appliances; gas supply and appliances
9411	1021	1	3	0	4	cleaning and disinfection programmes; waste storage hygiene; hygiene practice and handwashing
9411	0715	1	2	0	3	sharpening and honing; moving parts and blades
9411	0912	0	4	0	4	food allergy and anaphylaxis
9411	1032	1	2	0	3	cash security; fire prevention and firefighting
9411	0214	1	0	0	1	manual dexterity techniques
9411	0314	1	0	0	1	workplace diversity and respect
9411	0413	1	0	0	1	process timing and standards
9411	0414	1	0	0	1	ratings and online reputation
9411	0213	0	1	0	1	colour, composition and balance
9411	0421	0	1	0	1	food labelling regulations
9411	0521	0	1	0	1	food waste environmental impact
9411	0712	0	1	0	1	waste management and recycling
9411	1041	0	1	0	1	temperature-controlled transport
9412	1013	29	19	0	15	safe food handling in catering; classical knife cuts; kitchen workstation organisation; standardised recipes
9412	1022	31	10	0	14	slip, trip and burn hazards; fitness to work and illness reporting; ergonomics and lifting technique; cut injury prevention
9412	0511	31	8	0	15	biofilms and microbial reduction; skin and hand microbiota; foodborne microorganisms; parasites and bacteria on raw produce
9412	0533	24	13	0	15	friction and heat transfer; cutting mechanics and heat penetration; levers and load moments; refrigeration and heat load
9412	1021	22	10	0	13	cleaning and disinfection programmes; hygiene practice and handwashing; waste storage hygiene; thermal sanitising of tableware
9412	0721	14	19	0	12	food preservation principles; shelf life and spoilage; chilled and frozen food storage; date marking and shelf life
9412	0531	16	7	0	12	detergents, sanitisers and dilution; detergent and rinse-aid chemistry; reactive mixtures (bleach and acids); disinfectant concentration and contact time
9412	0417	9	8	0	12	cooperation in the workplace; workflow planning; on-the-job training; clear workplace communication
9412	0715	10	6	0	9	sharpening and honing; blade edge and sharpening; commercial warewashing machines; moving parts and blades
9412	0915	6	8	0	12	musculoskeletal injury prevention; nutrition information panels; portion size and nutrition; protein complementation of legumes and grains
9412	0313	6	5	0	10	group dynamics; motivation and team climate; constructive feedback
9412	0541	6	4	0	8	measurement and scaling; weights and measures; units and measurement; ratios and proportional scaling
9412	0411	3	9	0	9	waste cost; invoice verification; food cost and yield; stocktaking and cost of goods
9412	0512	3	9	0	9	allergenic food proteins; acids and enzymes in tenderising; anti-nutrients (lectins, phytates) and soaking; Maillard reaction and protein denaturation
9412	0314	5	4	0	9	workplace diversity and respect
9412	0021	6	0	0	6	reading instructions; functional literacy
9412	0416	2	6	0	6	inventory rotation; goods-in checks against orders; inventory management
9412	0712	3	4	0	5	waste management and recycling; grease separation from wastewater
9412	1041	3	2	0	5	temperature-controlled transport
9412	0413	2	3	0	3	supervision and delegation; workforce planning; operational budgeting; standard operating procedures
9412	0421	1	5	0	5	food labelling regulations; labour law on hours and rest; food hygiene regulations
9412	0521	2	3	0	5	food waste environmental impact
9412	0611	3	0	0	3	kitchen display screens; inventory software
9412	0912	0	4	0	4	food allergy and anaphylaxis
9412	0212	1	0	0	1	visual arrangement and symmetry
9412	0223	1	0	0	1	fairness and workplace ethics
9412	0231	0	2	0	2	specialised vocabulary acquisition
9412	0831	1	0	0	1	fish species and freshness
9412	0111	0	1	0	1	adult learning and instruction
9412	0213	0	1	0	1	colour and visual composition
9412	0311	0	1	0	1	input prices and inflation
9412	0542	0	1	0	1	demand forecasting
9412	0713	0	1	0	1	electrical safety of appliances
9412	0722	0	1	0	1	packaging materials
9412	0913	0	1	0	1	recognising heat illness
9621	0533	1	1	0	1	thermal insulation and heat loss; levers and load moments
9621	0314	1	0	0	1	privacy and domestic space norms
9621	0511	1	0	0	1	bacterial growth in the danger zone
9621	0611	0	2	0	1	map applications and GPS; mobile app use
9621	1032	1	0	0	1	personal safety at the door
9621	1041	0	2	0	1	urban wayfinding; delivery status workflow
9621	0411	0	1	0	1	cash reconciliation
9621	0416	0	1	0	1	point-of-sale payment
9621	0915	0	1	0	1	musculoskeletal injury prevention
9621	1022	0	1	0	1	ergonomics and lifting technique
9623	0411	2	0	0	1	waste cost; cash reconciliation
9623	1021	2	0	0	1	hygiene of self-service machines; cleaning and disinfection programmes
9623	0511	1	1	0	1	biofilms and microbial reduction; foodborne microorganisms
9623	0721	1	1	0	1	shelf life and spoilage; food preservation principles
9623	0416	1	0	0	1	inventory rotation
9623	0531	1	0	0	1	detergents, sanitisers and dilution
9623	0541	1	0	0	1	mental arithmetic for change
9623	0714	1	0	0	1	automated machines and error codes
9623	1032	1	0	0	1	cash security
9623	0031	0	1	0	1	self-organisation and punctuality
9623	0417	0	1	0	1	prioritising tasks under pressure
9623	1013	0	1	0	1	safe food handling in catering
9629	1013	4	2	0	2	event logistics; front-of-house guest flow; plate and tray carrying technique; hospitality service standards
9629	1022	3	4	0	2	manual handling of furniture; ergonomic carrying; evacuation procedures; ergonomics and lifting technique
9629	0313	4	0	0	2	group dynamics; first impressions and social perception; service psychology and empathy
9629	0314	3	0	0	2	workplace diversity and respect; social norms of fairness in queues
9629	0533	2	1	0	2	centre of mass and balance; levers and load moments; inertia under braking
9629	0417	2	0	0	2	cooperation in the workplace
9629	0212	0	2	0	1	visual arrangement and symmetry; interior space planning
9629	0416	1	0	0	1	customer relations in retail
9629	0541	1	0	0	1	queueing theory basics
9629	0915	1	0	0	1	musculoskeletal injury prevention
9629	1041	1	0	0	1	load securing
9629	0913	0	1	0	1	recognising heat illness
9629	1011	0	1	0	1	laundry and linen care
9629	1021	0	1	0	1	separating soiled and clean textiles
9629	1032	0	1	0	1	crowd safety
